Active;Available_for_order;Categories;Color;Delivery_time_of_in_stock_products;Description;Image_URLs;Manufacturer;Name;Product_ID;Quantity;Weight;Wholesale_price
1;1;narzedzia-rowerowe;Color:srebrny:0;3;Hexy A14 to narzędziownik polskiej marki Eyen, który przyda się wielu rowerzystom. Znajdziemy w nim wiele rodzajów kluczy i łyżkę do opon.Jeżeli lubisz dokonywać samodzielnych napraw – akcesorium jest stworzone dla Ciebie! Warto mieć je zawsze pod ręką, zwłaszcza kiedy planujemy dłuższe wyprawy w nieznane. Gdy przydarzy się nam nieoczekiwana awaria lub zajdzie potrzeba dokręcenia/odkręcenia śrub czy wymiana innych elementów, z narzędziownikiem Hexy A14 damy radę samodzielnie poradzić sobie z podstawowymi usterkami, które potrafią przyczynić się do przymusowego postoju.Jakie narzędzia skrywa Hexy A14?Korpus narzędziownika to trwałe aluminium, dlatego przedmiot waży niewiele i posłuży na długi czas. Ponadto jego kompaktowe wymiary pozwalają na schowanie go do koszulki, torby czy plecaka.  ;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a14-2-161979-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a14-2-161979-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy A14;DD161979;4;1.622;47.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;7;Osiemnaście funkcji, kompaktowe rozmiary i solidne wykonanie. Topeak Tubi 18 to praktyczny niezbędnik rowerowy, zawierający zestaw narzędzi do szybkiej naprawy jednośladu na trasie. Wśród nich są komponenty umożliwiające reperowanie opon bezdętkowych. Ten poręczny multitool warto zabierać ze sobą na każdą rowerową przejażdżkę. Bez problemu zmieści się nawet w niewielkiej torbie rowerowej.Wszystkie narzędzia zestawu Topeak Tubi 18 są zintegrowane z kompaktową aluminiową obudową. Wśród nich jest zestaw wkrętaków, kluczy imbusowych oraz praktyczny nożyk z blokadą. Do tego dochodzi kompletny zestaw przyrządów do szybkiego naprawiania przebić w ogumieniu. Komponent wyposażono w pojemnik z tworzywa sztucznego, w którym znajduje się gumowa masa uszczelniająca do opon.;https://www.centrumrowerowe.pl/photo/product/topeak-tubi-18-2-152603-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-tubi-18-2-152603-f-sk7-w780-h554_2.png;TOPEAK;Multitool TOPEAK Tubi 18;DD152603;3;2.476; 159.99
1;1;narzedzia-rowerowe;Color:grafitowy:0;8;Unior 1644/4 to praktyczny i łatwy w użyciu przymiar do określania zużycia łańcucha. Nadmierne wyciągnięte ogniwa mogą nie tylko utrudniać zmianę przełożeń, ale także znacząco przyspieszać zużywanie się, często zdecydowanie droższych elementów napędu. Proste narzędzie pozwoli na szybkie, zero-jedynkowe ocenienie stopnia eksploatacji łańcucha.Pomiar od 0 do 0,6% oznacza, że wszystko jest dobrze. Natomiast od 0,7 do 1,2% wskazuje, że łańcuch nie nadaje się do dalszej jazdy i wymaga wymiany. Narzędzie wyprodukowano z laserowo ciętej stali. Jest bardzo precyzyjne i posłuży przez wiele lat.;https://www.centrumrowerowe.pl/photo/product/unior-1644-4-2-145104-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1644-4-2-145104-f-sk7-w780-h554_2.png;UNIOR;Przymiar zużycia łańcucha UNIOR 1644/4;DD145104;10;0.908;44.99
1;1;narzedzia-rowerowe;Color:niebieski-srebrny:0;7;Klucz do pedałów od słoweńskiej marki Unior to wyjątkowo wytrzymałe i praktyczne narzędzie, które przyda się w warsztacie każdego rowerzysty. Precyzyjnie wycięte, przesunięte pod kątem oczko ułatwiają mocne złapanie gwintu, natomiast długie ramie umożliwia założenie statecznej dźwigni.  W efekcie poluzowanie i odkręcenie nawet najmocniej dokręconych pedałów powinno udać się bez większego kłopotu.Narzędzie zostało wycięte laserowo z niezwykle wytrzymałej stali narzędziowej, a następnie dodatkowo wzmocnione. Daje to gwarancje znakomitej trwałości. Rączka została wykończona ergonomicznym uchwytem, który ułatwia prace.Klucz jest nie tylko niezawodny, ale również kompaktowy i lekki, dlatego dobrze nadaje się do kompletu wraz z innymi narzędziami zabieranymi na dłuższe wyjazdy. ;https://www.centrumrowerowe.pl/photo/product/unior-2-149087-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-2-149087-f-sk7-w780-h554_2.png;UNIOR;Klucz do pedałów UNIOR ;DD149087;1;1.875;44.99
1;1;narzedzia-rowerowe;Color:srebrny:0;4;"Drążona rączka umożliwia przechowywanie pinów, a zintegrowana ""trzecia ręka"" znacznie ułatwia skuwanie czy rozkuwanie łańcucha.";https://www.centrumrowerowe.pl/photo/product/topeak-universal-chain-tool-2-31673-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-universal-chain-tool-2-31673-f-sk7-w780-h554_2.png;TOPEAK;Skuwacz do łańcucha TOPEAK Universal Chain tool;DD31673;2;2.197;53.99
1;0;narzedzia-rowerowe;Color:czarny-niebieski:0;5;;https://www.centrumrowerowe.pl/photo/product/park-tool-sw-17-2-25200-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-sw-17-2-25200-f-sk7-w780-h554_2.png;PARK TOOL;Klucz do szprych PARK TOOL SW-17;DD25200;0;1.638;49.99
1;1;narzedzia-rowerowe;Color:czarny:0;7;;https://www.centrumrowerowe.pl/photo/product/park-tool-dw-2-2-74922-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-dw-2-2-74922-f-sk7-w780-h554_2.png;PARK TOOL;Klucz do regulacji sprzęgła przerzutek PARK TOOL DW-2;DD74922;1;2.833;38.99
1;1;narzedzia-rowerowe;Color:czarny:0;3;Pojemnik na narzędzia SKS Cagebox wykonany został z tworzywa sztucznego i pomieści wszystkie narzędzia, które są niezbędne podczas jazdy. Model o wymiarach 260 x75 mm jest wyposażony w praktyczny uchwyt.;https://www.centrumrowerowe.pl/photo/product/sks-cagebox-2-24568-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/sks-cagebox-2-24568-f-sk7-w780-h554_2.png;SKS;Bidon na narzędzia rowerowe SKS Cagebox;DD24568;6;1.244;46.99
1;0;narzedzia-rowerowe;Color:czarny-srebrny:0;3;\r\nBike Hand YC-163L to klucz do pedałów, długi na 35 cm. Płaska główka zawiera 3 otwory o szerokości 15 mm, 2 boczne i 1 centralny - do montażu i demontażu pedałów oraz do ich osi. Dodatkowa dziurka na szczycie pozwala zawiesić narzędzie, co ułatwia zachowanie porządku w warsztacie. Miękki uchwyt znacznie zwiększa komfort pracy.\r\n;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-163l-2-126251-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-163l-2-126251-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do pedałów BIKE HAND YC-163L;DD126251;0;2.155;49.99
1;1;narzedzia-rowerowe;Color:czarny:0;6;\r\nBike Hand YC-633 to komplet 9 kluczy torx: T10, T15, T20, T25, T27, T30, T40, T45 i T50. Do zestawu dodano uchwyt z tworzywa, który ułatwia przechowywanie narzędzi.\r\n;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-633-2-126250-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-633-2-126250-f-sk7-w780-h554_2.png;BIKE HAND;Zestaw kluczy BIKE HAND YC-633;DD126250;2;0.079;39.99
1;1;narzedzia-rowerowe;Color:srebrny:0;9;Uniwersalny klucz SW-7.2 stworzony przez markę Park Tool. Służy do centrowania kół. ;https://www.centrumrowerowe.pl/photo/product/park-tool-sw-7-2-2-81280-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-sw-7-2-2-81280-f-sk7-w780-h554_2.png;PARK TOOL;Klucz do szprych PARK TOOL SW-7.2;DD81280;5;2.676;49.99
1;1;narzedzia-rowerowe;Color:zielony:0;5;\r\nNarzędzie SPA-1 od Park Tool w kształcie cyrkla sprawdza się podczas regulacji lewej miski wkładu supportu. \r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-spa-1-2-4197-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-spa-1-2-4197-f-sk7-w780-h554_2.png;PARK TOOL;Klucz PARK TOOL SPA-1;DD4197;9;2.859;49.99
1;1;narzedzia-rowerowe;Color:niebieski:0;7;\r\nMiska serwisowa MB-1 marki Park Tool to wręcz niezbędne wyposażenie w warsztacie majsterkowicza. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-mb-1-2-5093-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mb-1-2-5093-f-sk7-w780-h554_2.png;PARK TOOL;Miska magnetyczna PARK TOOL MB-1;DD5093;5;1.156;52.99
1;1;narzedzia-rowerowe;Color:srebrny:0;3;Bike Hand YC-113A to praktyczny i prosty w obsłudze klucz do wbijania gwiazdki sterów w rurę widelca. Narzędzie jest kompatybilne z rurami o średnicy 1-1/8 cala. Wykonano je z utwardzanej stali.;https://www.centrumrowerowe.pl/photo/product/bike-hand-star-nut-setting-tool-2-170558-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-star-nut-setting-tool-2-170558-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do wbijania gwiazdki sterów BIKE HAND Star Nut Setting Tool;DD170558;9;2.972;52.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;10;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-112-2-11026-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-112-2-11026-f-sk7-w780-h554_2.png;BIKE HAND;Chwytak do sztycy widelca lub kierownicy BIKE HAND YC-112;DD11026;10;2.78;49.99
1;0;narzedzia-rowerowe;Color:czarny:0;2;\r\nBrzeszczot CSB-1 od Park Tool zaprojektowany do cięcia materiałów wykonanych z karbonu. Doskonale nadaje się do przecinania kierownic, rur sterowych widelców czy wsporników siodła. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-2-29225-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-2-29225-f-sk7-w780-h554_2.png;PARK TOOL;Brzeszczot do cięcia carbonu PARK TOOL ;DD29225;0;1.969;55.99
1;1;narzedzia-rowerowe;Color:srebrny:0;10;\r\nŚciągacz do korb mocowanych na kwadrat typu Octalink, ISIS Drive, z wbudowaną obrotową końcówką do ramion korby. \r\n;https://www.centrumrowerowe.pl/photo/product/topeak-universal-crank-puller-2-106425-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-universal-crank-puller-2-106425-f-sk7-w780-h554_2.png;TOPEAK;Ściągacz do korb TOPEAK Universal Crank Puller;DD106425;4;2.846;59.99
1;1;blotniki-rowerowe;Color:czarny:0;4;Eyen Mudcatcher to błotnik rowerowy, który świetnie sprawdzi się u miłośników wymagających dyscyplin MTB, takich jak enduro czy DH. Wykonano go z trwałych materiałów, łączących w sobie nie tylko wytrzymałość, ale i niską masę. Dzięki temu dobrze zniesie obciążenia, jakie pociąga za sobą jazda w trudnym terenie górskim. Szeroka konstrukcja sprawia, że Eyen Mudcatcher świetnie zabezpiecza przed wodą oraz błotem, chlapiącymi spod tylnego koła. Pozwoli Ci to uniknąć przemoczenia i poplamienia ubrania czy plecaka oraz znacznie zwiększy komfort jazdy w niesprzyjających warunkach atmosferycznych.Model mocowany jest do prętów siodełka, dzięki czemu nie tylko nie zajmuje miejsca na sztycy, ale także nie zasłania zamocowanej na niej lampki, co wpływa na zachowanie dobrej widoczności podczas jazdy po zmroku. Zarówno montaż, jak i demontaż są bardzo łatwe i nie wymagają dużych nakładów czasowych. Wystarczy dosłownie chwila, aby założyć lub zdjąć błotnik.;https://www.centrumrowerowe.pl/photo/product/eyen-mudcatcher-rear-2-180795-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-mudcatcher-rear-2-180795-f-sk7-w780-h554_2.png;EYEN;Błotnik MTB EYEN Mudcatcher Rear;DD180795;10;2.029;38.99
1;1;narzedzia-rowerowe;Color:srebrny:0;8;Profesjonalny klucz do pedałów UNIOR ułatwia ich montaż i demontaż. Nie zajmuje dużo miejsca i będzie służył latami, dlatego powinien znaleźć się w skrzynce z narzędziami każda fana kolarstwa. Model jest solidny, za co odpowiada stal premium. Długa i cienka konstrukcja wpływa na wygodę oraz efektywność pracy. Propozycja marki UNIOR wyposażona jest w końcówki w dwóch wymiarach, które perfekcyjnie dopasowują się do pedałów.;https://www.centrumrowerowe.pl/photo/product/unior-1610-2-2-148707-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1610-2-2-148707-f-sk7-w780-h554_2.png;UNIOR;Klucz do pedałów UNIOR 1610/2;DD148707;1;2.589;47.99
1;1;blotniki-rowerowe;Color:czarny:0;4;Jeżeli MTB to Twoja pasja, to przedni błotnik rowerowy Eyen Mudcatcher z pewnością Ci się przyda. Pogoda w górach jest nieprzewidywalna, a nagłe, obfite opady deszczu sprawiają, że szlaki zamieniają się w błotniste drogi. Dzięki dobrze przemyślanej, szerokiej konstrukcji, produkt polskiej marki zabezpiecza rowerzystę przed błotem tryskającym spod przedniego koła. Uchroni go przed przemoczeniem twarzy, okularów i ubrania.Jeden z atutów tego modelu stanowi materiał, z którego został wykonany. Jest on nie tylko lekki, ale także wytrzymały. Przekłada się to na długi czas eksploatacji nawet przy intensywnym użytkowaniu.Produkt przeznaczony jest do zamocowania na podkowie amortyzatora. Zarówno jego montaż, jak i demontaż nie wymagają żadnych narzędzi i zajmują dosłownie chwilę. Do przeprowadzenia tego procesu służy specjalny pas z wytrzymałym rzepem, który po przycięciu odpowiednich odcinków pozwala na stabilne i dokładne przymocowanie błotnika do przedniego amortyzatora. ;https://www.centrumrowerowe.pl/photo/product/eyen-mudcatcher-front-2-180796-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-mudcatcher-front-2-180796-f-sk7-w780-h554_2.png;EYEN;Błotnik MTB EYEN Mudcatcher Front;DD180796;3;1.894;37.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;8;;https://www.centrumrowerowe.pl/photo/product/park-tool-sw-12-2-78633-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-sw-12-2-78633-f-sk7-w780-h554_2.png;PARK TOOL;Klucz do szprych PARK TOOL SW-12;DD78633;3;0.05;59.99
1;1;blotniki-rowerowe;Color:czarny:0;3;Błotniki EYEN Alley 1 to uniwersalna propozycja dla każdego rowerzysty. Dzięki dużemu zakresowi regulacji, są kompatybilne z rowerami posiadającymi koła w rozmiarze od 24” aż do 29”. Świetnie sprawdzą się zarówno w codziennych przejażdżkach po okolicy, jak i dłuższych wyprawach również po luźniejszej nawierzchni. Niekorzystne warunki atmosferyczne jakie mogą napotkać rowerzyści w każdej sytuacji, pozwalają zweryfikować możliwości ochronne tych błotników. Jedno jest pewne, nikt nie powinien być rozczarowany.Błotnik przedni jest kompatybilny zarówno z klasycznymi, sztywnymi widełkami, jak również z widelcami amortyzowanymi. Dzięki swojej przemyślanej konstrukcji, podczas jazdy przy skręcie podąża za kołem i znajdując się tuż nad oponą zapewnia optymalną ochronę. Tylny błotnik montowany na sztycy podsiodłowej, posiada dodatkowy ruchomy wysięgnik, co przekłada się na szeroki zakres regulacji. Wysięgnik można również zdemontować, co w przypadku roweru z kołami w rozmiarze 24” pozwala dopasować błotnik idealnie do linii koła, równie skutecznie jak w przypadku kół 29” z zamontowanym wysięgnikiem.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-alley-1-2-153231-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-alley-1-2-153231-f-sk7-w780-h554_2.png;EYEN;Komplet błotników MTB EYEN Alley 1;DD153231;7;2.671;44.99
1;1;blotniki-rowerowe;Color:czarny:0;5;Błotniki EYEN MT to odpowiedź na potrzeby użytkowników rowerów w pełni amortyzowanych z kołami w rozmiarze od 24” przez 27,5” aż do 29”. Ich przemyślana konstrukcja została zoptymalizowana, aby pomimo pracy zawieszenia, błotniki możliwie dokładnie osłaniały opony, zapewniając właściwą ochronę przed błotem i brudem. Dodatkowym atutem jest poszerzany profil płetwy, co przyda się zwłaszcza w terenie.Montaż błotników jest banalnie prosty i nie zajmie dużo czasu. Błotnik przedni montowany jest za pomocą specjalnego zapięcia w koronie widelca, które posiada wzdłużną regulację położenia błotnika względem opony. Z kolei błotnik tylny przytwierdzany jest na sztycy podsiodłowej za pomocą specjalnej obejmy skręcanej śrubą. Do obejmy, specjalnym zatrzaskiem przymocowany jest podwójny przegub, umożliwiający optymalne dopasowanie błotnika do ergonomii ramy i koła. Podobnie jak montaż, również demontaż jest ekspresowy, bowiem oba błotniki można szybko wypiąć bez użycia narzędzi.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-mt-2-153232-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-mt-2-153232-f-sk7-w780-h554_2.png;EYEN;Komplet błotników MTB EYEN MT;DD153232;10;1.806;59.99
1;1;blotniki-rowerowe;Color:czarny:0;2;Błotniki EYEN Razor Clamp to udoskonalona wersja flagowego modelu Razor Strap. Jest to idealna propozycja dla wszystkich tych, którym zależy na pełnej ochronie ubioru przed wodą i błotem podczas jazdy w niesprzyjających warunkach atmosferycznych oraz łatwym sposobie montażu. Swoją lekkość oraz odporność na uszkodzenia zapewniają odpowiednio dobranemu, wytrzymałemu tworzywu. Duża kompatybilność kół od 24” do 29” sprawia, że produkty mogą stać się ulubieńcem niejednego, ambitnego rowerzysty.Błotnik przedni to sprawdzona konstrukcja, zaprojektowana z myślą o widelcach amortyzowanych. Jego szeroka płetwa skutecznie zatrzyma każdy brud, a montaż poprzez adapter wkręcany w koronę widelca przychodzi z łatwością i nie zajmuje dużo czasu.Wersja na tył to pewny kompan do jazdy nawet po najbardziej ekstremalnych bezdrożach. Skuteczna ochrona to zasługa widełkowej budowy oraz podwójnego przegubu, dzięki czemu błotnik można idealnie dopasować do ergonomii ramy i koła. Montaż na sztycy podsiodłowej lub poniżej na ramie jest możliwy przy pomocy szybkiego zapięcia.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-razor-clamp-2-151171-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-razor-clamp-2-151171-f-sk7-w780-h554_2.png;EYEN;Komplet błotników MTB EYEN Razor Clamp;DD151171;7;0.733;99.99
1;1;narzedzia-rowerowe;Color:czarny:0;6;\r\nNarzędzie do centrowania kół SW-40 od Park Tool zapobiega ślizganiu się i deformacji aluminiowych nypli. \r\n \r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-sw-40-2-9904-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-sw-40-2-9904-f-sk7-w780-h554_2.png;PARK TOOL;Klucz do szprych PARK TOOL SW-40;DD9904;4;2.335;49.99
1;1;blotniki-rowerowe;Color:czarny:0;9;Velo Cross 55 to zestaw uniwersalnych błotników, które świetnie zabezpieczają rowerzystę przed zabrudzeniami od wody czy błota. Zostały wykonane z wytrzymałego tworzywa sztucznego, dzięki czemu są lekkie i odporne na uszkodzenia. Dedykowane są do montażu w rowerach o kołach toczących się na oponach o szerokości od 37 do 62 mm. Błotniki montowane są na system klamr i pasują do szerokiej gamy ram rowerowych. Dla jeszcze większej stabilności, można je wyposażyć w druty usztywniające.;https://www.centrumrowerowe.pl/photo/product/sks-velo-55-cross-2-49912-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/sks-velo-55-cross-2-49912-f-sk7-w780-h554_2.png;SKS;Komplet błotników rowerowych SKS Velo 55 Cross;DD49912;2;1.834;86.99
1;1;blotniki-rowerowe;Color:czarny-szary:0;4;Błotniki EYEN Tripper Short 45 to must have do każdego roweru Urban, City, Trekking oraz Cross z kołami w rozmiarze 28”. Oznaczenie 45 w nazwie równoznaczne jest szerokości tych błotników wyrażonej w milimetrach. Tym samym ich konstrukcja przewiduje kompatybilność z oponami w takim samym rozmiarze. Każdy rowerzysta, któremu niekorzystne warunki pogodowe są niestraszne, z pewnością doceni właściwości ochronne, jakie gwarantuje ten model błotników.Dobierając dodatki do roweru, ważne są nie tylko ich funkcjonalność, czy właściwości użytkowe, ale też atrakcyjny wygląd. Również w tym aspekcie każdy rowerzysta może liczyć na pozytywne zaskoczenie. Wszystko to dzięki przemyślanemu doborowi użytych materiałów oraz ich estetycznemu połączeniu. W głównej części użyto wytrzymałych tworzyw nadających sztywność głównej części błotników, z płynnym przejściem do elastycznego tworzywa na zakończeniach ich tylnej części.Pewny i bezproblemowy montaż jest możliwy dzięki zastosowaniu trzech typów zaczepu. Pierwszym jest przesuwana na całej długości błotnika obejma, której szeroki zakres regulacji pozwala dopasować punkt montażu do każdej ramy. Drugim element pozwala utrzymać oba błotniki w stałej odległości od opon i są to stabilizujące druty boczne. Ostatnie mocowanie stanowi wysięgnik z przegięciem do ramy roweru i jest on dedykowany błotnikowi tylnemu.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-tripper-short-45-2-151416-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-tripper-short-45-2-151416-f-sk7-w780-h554_2.png;EYEN;Komplet błotników rowerowych EYEN Tripper Short 45;DD151416;6;2.339;54.99
1;1;blotniki-rowerowe;Color:czarny:0;6;Błotniki EYEN Metropolis Long 50 dedykowane do rowerów miejskich z kołami w rozmiarze 28” są niezastąpionym wyposażeniem każdego miejskiego rowerzysty. Ta wersja ma szerokości 50 mm i dedykowana jest do opon o takiej samej wielkości. Ich minimalistyczny design to przemyślana konstrukcja, aby jak najlepiej sprostać napotkanym niekorzystnym warunkom atmosferycznym.Do ich stworzenia użyto wytrzymałe tworzywo, o zoptymalizowanej sztywności. Profil błotników został zaprojektowany tak, aby jak najlepiej dopasowały się do kształtu i rozmiaru kół w miejskich jednośladach.Montaż błotników odbywa się przy użyciu trzech typów zaczepu. Głównym elementem jest przesuwna obejma o zakresie regulacji przez prawie całą długość błotnika. Pole mocowania błotnika tylnego można dopasować do każdej ramy rowerowej niezależnie od umiejscowienia punktów montażowych. Błotnik przedni mocowany jest na amortyzatorze czy zwykłym widelcu. Za stabilizację odpowiadają boczne druty zarówno w przednim, jak i tylnym błotniku. Dodatkowym elementem usztywniającym błotnik z tyłu jest dedykowana podkładka przykręcana u dołu ramy w rowerze.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-metropolis-long-50-2-151439-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-metropolis-long-50-2-151439-f-sk7-w780-h554_2.png;EYEN;Komplet błotników rowerowych EYEN Metropolis Long 50;DD151439;6;1.058;46.99
1;1;blotniki-rowerowe;Color:czarny:0;9;Najnowsze wcielenie najwyższego modelu sportowych błotników SKS. Shockblade Dark posiada więcej miękkiego tworzywa i jest szerszy wychodząc naprzeciw potrzebom rowerzystów jeżdżących w trudnym, górskim terenie. Oczywiście lepsza ochrona sprawdzi się również na łatwiejszych szlakach.;https://www.centrumrowerowe.pl/photo/product/sks-shockblade-dark-2-112568-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/sks-shockblade-dark-2-112568-f-sk7-w780-h554_2.png;SKS;Błotnik MTB SKS Shockblade Dark;DD112568;2;0.993;89.99
1;1;blotniki-rowerowe;Color:czarny-czerwony:0;8;Błotniki EYEN Tripper Short 45 to must have do każdego roweru Urban, City, Trekking oraz Cross z kołami w rozmiarze 28”. Oznaczenie 45 w nazwie równoznaczne jest szerokości tych błotników wyrażonej w milimetrach. Tym samym ich konstrukcja przewiduje kompatybilność z oponami w takim samym rozmiarze. Każdy rowerzysta, któremu niekorzystne warunki pogodowe są niestraszne, z pewnością doceni właściwości ochronne, jakie gwarantuje ten model błotników.Dobierając dodatki do roweru, ważne są nie tylko ich funkcjonalność, czy właściwości użytkowe, ale też atrakcyjny wygląd. Również w tym aspekcie każdy rowerzysta może liczyć na pozytywne zaskoczenie. Wszystko to dzięki przemyślanemu doborowi użytych materiałów oraz ich estetycznemu połączeniu. W głównej części użyto wytrzymałych tworzyw nadających sztywność głównej części błotników, z płynnym przejściem do elastycznego tworzywa na zakończeniach ich tylnej części.Pewny i bezproblemowy montaż jest możliwy dzięki zastosowaniu trzech typów zaczepu. Pierwszym jest przesuwana na całej długości błotnika obejma, której szeroki zakres regulacji pozwala dopasować punkt montażu do każdej ramy. Drugim element pozwala utrzymać oba błotniki w stałej odległości od opon i są to stabilizujące druty boczne. Ostatnie mocowanie stanowi wysięgnik z przegięciem do ramy roweru i jest on dedykowany błotnikowi tylnemu.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/eyen-tripper-short-45-2-151414-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-tripper-short-45-2-151414-f-sk7-w780-h554_2.png;EYEN;Komplet błotników rowerowych EYEN Tripper Short 45;DD151414;1;2.542;54.99
1;1;narzedzia-rowerowe;Color:biały-czerwony-srebrny:0;3;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-165-2-200-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-165-2-200-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do prostowania tarcz BIKE HAND YC-165;DD200;2;1.29;44.99
1;1;blotniki-rowerowe;Color:czarny:0;3;Jeżeli potrzebujesz kompaktowego błotnika tylnego do roweru MTB, którego rozmiar pozwala na wygodne spakowanie go do plecaka, to XLC MG-C42 VR będzie idealnym wyborem. Błotnik mocuje się do widelca za pomocą opasek zaciskowych, które znajdują się w zestawie. Aby zmniejszyć ryzyko rozdarcia, a zarazem zapewnić maksymalne dopasowanie, na powierzchni produktu znajdują się owalne otwory montażowe.Produkt kompatybilny z rowerami MTB o kołach w rozmiarze od 24” do 29”.;https://www.centrumrowerowe.pl/photo/product/xlc-mg-c42-vr-2-201020-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/xlc-mg-c42-vr-2-201020-f-sk7-w780-h554_2.png;XLC;Błotnik MTB XLC MG-C42 VR;DD201020;1;0.087;29.99
1;1;blotniki-rowerowe;Color:czarny:0;9;;https://www.centrumrowerowe.pl/photo/product/fox-racing-shox-36-38-2-196477-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/fox-racing-shox-36-38-2-196477-f-sk7-w780-h554_2.png;FOX RACING SHOX;Błotnik FOX RACING SHOX 36/38;DD196477;6;0.267; 169.99
1;1;blotniki-rowerowe;Color:czarny:0;4;;https://www.centrumrowerowe.pl/photo/product/topeak-mtx-defender-2-16892-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-mtx-defender-2-16892-f-sk7-w780-h554_2.png;TOPEAK;Błotnik MTB TOPEAK MTX DeFender;DD16892;4;2.315;29.99
